# TIME: 181.006176928 s
# Channel Counts
16724.721184661452 22
16756.202107594403 21
16787.683030527358 24
16819.163953460313 30
16850.644876393268 21
16882.125799326222 17
16913.606722259177 24
16945.087645192132 22
16976.568568125087 17
17008.049491058042 23
17039.530413990997 19
17071.01133692395 23
17102.492259856906 23
17133.97318278986 18
17165.454105722816 30
17196.93502865577 26
17228.415951588726 26
17259.896874521677 30
17291.377797454632 25
17322.858720387587 22
17354.33964332054 28
17385.820566253497 28
17417.30148918645 28
17448.782412119406 23
17480.26333505236 34
17511.744257985316 22
17543.22518091827 27
17574.706103851226 25
17606.18702678418 21
17637.667949717135 18
17669.14887265009 19
17700.629795583045 20
17732.110718516 23
17763.591641448955 20
17795.07256438191 22
17826.553487314864 28
17858.03441024782 21
17889.515333180774 19
17920.99625611373 28
17952.47717904668 28
17983.958101979635 32
18015.43902491259 28
18046.919947845545 14
18078.4008707785 22
18109.881793711455 23
18141.36271664441 28
18172.843639577364 24
18204.32456251032 21
18235.805485443274 23
18267.28640837623 17
18298.767331309184 23
18330.24825424214 27
18361.729177175093 18
18393.21010010805 22
18424.691023041003 23
18456.171945973954 12
18487.65286890691 18
18519.133791839864 16
18550.61471477282 22
18582.095637705774 21
18613.57656063873 13
18645.057483571683 15
18676.53840650464 12
18708.019329437593 18
18739.500252370548 15
18770.981175303503 27
18802.462098236458 24
18833.943021169413 20
18865.423944102367 23
18896.904867035322 15
18928.385789968277 12
18959.866712901232 30
18991.347635834187 24
19022.828558767138 18
19054.309481700093 17
19085.790404633048 17
19117.271327566003 21
19148.752250498957 27
19180.233173431912 24
19211.714096364867 20
19243.195019297822 16
19274.675942230777 22
19306.15686516373 18
19337.637788096687 27
19369.11871102964 25
19400.599633962596 14
19432.08055689555 21
19463.561479828506 17
19495.04240276146 12
19526.523325694412 24
19558.004248627367 19
19589.48517156032 16
19620.966094493277 23
19652.44701742623 27
19683.927940359186 14
19715.40886329214 17
19746.889786225096 16
19778.37070915805 19
19809.851632091006 19
19841.33255502396 13
19872.813477956915 21
19904.29440088987 18
19935.775323822825 9
19967.25624675578 24
19998.737169688735 18
20030.21809262169 16
20061.699015554645 21
20093.179938487596 17
20124.66086142055 22
20156.141784353505 16
20187.62270728646 21
20219.103630219415 25
20250.58455315237 20
20282.065476085325 26
20313.54639901828 17
20345.027321951235 14
20376.50824488419 21
20407.989167817144 22
20439.4700907501 16
20470.951013683054 24
20502.43193661601 11
20533.912859548964 18
20565.39378248192 20
20596.87470541487 23
20628.355628347825 13
20659.83655128078 24
20691.317474213734 16
20722.79839714669 13
20754.279320079644 20
20785.7602430126 18
20817.241165945554 10
20848.72208887851 18
20880.203011811464 15
20911.68393474442 16
20943.164857677373 20
20974.645780610328 18
21006.126703543283 25
21037.607626476238 21
21069.088549409193 16
21100.569472342147 26
21132.050395275102 18
21163.531318208054 16
21195.01224114101 22
21226.493164073963 14
21257.974087006918 19
21289.455009939873 12
21320.935932872828 23
21352.416855805783 18
21383.897778738738 22
21415.378701671692 7
21446.859624604647 16
21478.340547537602 21
21509.821470470557 16
21541.30239340351 22
21572.783316336467 24
21604.26423926942 15
21635.745162202376 13
21667.22608513533 12
21698.707008068282 19
21730.187931001237 15
21761.668853934192 16
21793.149776867147 16
21824.630699800102 14
21856.111622733057 22
21887.59254566601 20
21919.073468598966 22
21950.55439153192 22
21982.035314464876 24
22013.51623739783 17
22044.997160330786 18
22076.47808326374 18
22107.959006196696 20
22139.43992912965 14
22170.920852062605 16
22202.40177499556 15
22233.882697928515 17
22265.363620861466 26
22296.84454379442 15
22328.325466727376 17
22359.80638966033 17
22391.287312593286 19
22422.76823552624 10
22454.249158459195 20
22485.73008139215 21
22517.211004325105 16
22548.69192725806 20
22580.172850191015 19
22611.65377312397 20
22643.134696056924 22
22674.61561898988 16
22706.096541922834 26
22737.57746485579 19
22769.05838778874 12
22800.539310721695 17
22832.02023365465 14
22863.501156587605 16
22894.98207952056 13
22926.463002453514 26
22957.94392538647 18
22989.424848319424 24
23020.90577125238 8
23052.386694185334 17
23083.86761711829 18
23115.348540051244 12
23146.8294629842 18
23178.310385917153 20
23209.791308850108 14
23241.272231783063 19
23272.753154716018 16
23304.234077648973 26
23335.715000581924 12
23367.19592351488 20
23398.676846447834 14
23430.15776938079 20
23461.638692313743 19
23493.1196152467 12
23524.600538179653 21
23556.081461112608 13
23587.562384045563 17
23619.043306978518 11
23650.524229911473 11
23682.005152844427 10
23713.486075777382 20
23744.966998710337 22
23776.447921643292 16
23807.928844576247 20
23839.409767509198 20
23870.890690442153 20
23902.371613375108 14
23933.852536308063 17
23965.333459241017 17
23996.814382173972 9
24028.295305106927 10
24059.776228039882 11
24091.257150972837 16
24122.73807390579 17
24154.218996838747 18
24185.6999197717 20
24217.180842704656 18
24248.66176563761 13
24280.142688570566 12
24311.62361150352 12
24343.104534436476 13
24374.58545736943 15
24406.06638030238 12
24437.547303235337 23
24469.02822616829 18
24500.509149101246 18
24531.9900720342 18
24563.470994967156 10
24594.95191790011 6
24626.432840833066 15
24657.91376376602 11
24689.394686698975 11
24720.87560963193 8
24752.356532564885 17
24783.83745549784 9
24815.318378430795 10
24846.79930136375 14
24878.280224296705 12
24909.761147229656 19
24941.24207016261 15
24972.722993095565 9
25004.20391602852 12
25035.684838961475 12
25067.16576189443 13
25098.646684827385 12
25130.12760776034 19
25161.608530693295 12
25193.08945362625 12
25224.570376559204 17
25256.05129949216 22
25287.532222425114 8
25319.01314535807 12
25350.494068291024 11
25381.97499122398 13
25413.455914156933 7
25444.93683708989 13
25476.41776002284 6
25507.898682955794 12
25539.37960588875 12
25570.860528821704 7
25602.34145175466 7
25633.822374687614 14
25665.30329762057 9
25696.784220553523 13
25728.26514348648 12
25759.746066419433 11
25791.226989352388 11
25822.707912285343 10
25854.188835218298 11
25885.669758151253 9
25917.150681084207 14
25948.631604017162 14
25980.112526950114 14
26011.59344988307 8
26043.074372816023 8
26074.555295748978 17
26106.036218681933 13
26137.517141614888 14
26168.998064547843 9
26200.478987480798 10
26231.959910413752 11
26263.440833346707 7
26294.921756279662 7
26326.402679212617 7
26357.88360214557 15
26389.364525078527 15
26420.84544801148 19
26452.326370944436 7
26483.80729387739 14
26515.288216810346 5
26546.769139743297 9
26578.250062676252 9
26609.730985609207 10
26641.211908542162 22
26672.692831475117 16
26704.17375440807 12
26735.654677341026 17
26767.13560027398 8
26798.616523206936 10
26830.09744613989 7
26861.578369072846 13
26893.0592920058 11
26924.540214938756 8
26956.02113787171 10
26987.502060804665 11
27018.98298373762 21
27050.46390667057 10
27081.944829603526 12
27113.42575253648 11
27144.906675469436 9
27176.38759840239 7
27207.868521335346 11
27239.3494442683 13
27270.830367201255 13
27302.31129013421 12
27333.792213067165 12
27365.27313600012 9
27396.754058933075 15
27428.23498186603 11
27459.715904798984 16
27491.19682773194 12
27522.677750664894 10
27554.15867359785 12
27585.639596530804 7
27617.120519463755 11
27648.60144239671 17
27680.082365329665 12
27711.56328826262 11
27743.044211195574 11
27774.52513412853 9
27806.006057061484 11
27837.48697999444 10
27868.967902927394 7
27900.44882586035 7
27931.929748793304 9
27963.41067172626 9
27994.891594659213 11
28026.372517592168 14
28057.853440525123 12
28089.334363458078 14
28120.81528639103 11
28152.296209323984 12
28183.77713225694 7
28215.258055189894 7
28246.73897812285 12
28278.219901055803 12
28309.70082398876 8
28341.181746921713 8
28372.662669854668 11
28404.143592787623 13
28435.624515720578 8
28467.105438653532 7
28498.586361586487 11
28530.067284519442 14
28561.548207452397 13
28593.029130385352 9
28624.510053318307 8
28655.99097625126 11
28687.471899184213 13
28718.952822117168 11
28750.433745050123 9
28781.914667983077 7
28813.395590916032 12
28844.876513848987 11
28876.357436781942 8
28907.838359714897 8
28939.31928264785 11
28970.800205580807 13
29002.28112851376 12
29033.762051446716 7
29065.24297437967 10
29096.723897312626 14
29128.20482024558 11
29159.685743178536 11
29191.16666611149 12
29222.64758904444 9
29254.128511977397 6
29285.60943491035 7
29317.090357843306 8
29348.57128077626 11
29380.052203709216 7
29411.53312664217 4
29443.014049575126 8
29474.49497250808 14
29505.975895441035 9
29537.45681837399 9
29568.937741306945 9
29600.4186642399 15
29631.899587172855 6
29663.38051010581 7
29694.861433038765 10
29726.34235597172 14
29757.823278904674 5
29789.304201837625 9
29820.78512477058 9
29852.266047703535 6
29883.74697063649 9
29915.227893569445 7
29946.7088165024 15
29978.189739435355 11
30009.67066236831 14
30041.151585301264 9
30072.63250823422 3
30104.113431167174 9
30135.59435410013 12
30167.075277033084 10
30198.55619996604 11
30230.037122898993 11
30261.51804583195 7
30292.9989687649 8
30324.479891697854 9
30355.96081463081 11
30387.441737563764 9
30418.92266049672 7
30450.403583429674 8
30481.88450636263 8
30513.365429295583 8
30544.84635222854 8
30576.327275161493 9
30607.808198094448 8
30639.289121027403 8
30670.770043960358 7
30702.250966893313 8
30733.731889826267 7
30765.212812759222 8
30796.693735692177 4
30828.174658625132 5
30859.655581558083 9
30891.136504491038 13
30922.617427423993 9
30954.098350356948 14
30985.579273289903 9
31017.060196222857 10
31048.541119155812 6
31080.022042088767 9
31111.502965021722 8
31142.983887954677 8
31174.46481088763 7
31205.945733820587 6
31237.42665675354 7
31268.907579686496 4
31300.38850261945 7
31331.869425552406 8
31363.350348485357 5
31394.831271418312 8
31426.312194351267 6
31457.79311728422 7
31489.274040217177 15
31520.75496315013 13
31552.235886083086 5
31583.71680901604 9
31615.197731948996 7
31646.67865488195 8
31678.159577814906 10
31709.64050074786 6
31741.121423680815 7
31772.60234661377 10
31804.083269546725 7
31835.56419247968 9
31867.045115412635 5
31898.52603834559 7
31930.00696127854 5
31961.487884211496 3
31992.96880714445 11
32024.449730077406 7
32055.93065301036 11
32087.411575943315 3
32118.89249887627 4
32150.373421809225 4
32181.85434474218 7
32213.335267675135 3
32244.81619060809 3
32276.297113541044 5
32307.778036474 5
32339.258959406954 6
32370.73988233991 5
32402.220805272864 6
32433.701728205815 10
32465.18265113877 3
32496.663574071725 6
32528.14449700468 10
32559.625419937634 9
32591.10634287059 4
32622.587265803544 5
32654.0681887365 7
32685.549111669454 5
32717.03003460241 4
32748.510957535364 10
32779.99188046832 9
32811.47280340127 10
32842.95372633423 8
32874.43464926718 7
32905.91557220014 13
32937.39649513309 5
32968.87741806604 8
33000.358340998995 10
33031.83926393195 7
33063.320186864905 4
33094.80110979786 7
33126.282032730815 7
33157.76295566377 4
33189.243878596724 9
33220.72480152968 10
33252.205724462634 6
33283.68664739559 6
33315.167570328544 6
33346.6484932615 6
33378.12941619445 11
33409.61033912741 8
33441.09126206036 10
33472.57218499332 8
33504.05310792627 6
33535.53403085923 11
33567.01495379218 13
